"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e8]","tests","Wed Aug 19 19:16:49 UTC 2026","passed","Wed Aug 19 19:16:49 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","11","test_negatives[empty_got_null-e1]","tests","Wed Aug 19 19:16:49 UTC 2026","passed","Wed Aug 19 19:16:49 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[immutabledeviceiddetections]","tests","Wed Aug 19 19:17:11 UTC 2026","passed","Wed Aug 19 19:17:11 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[immutabledeviceid]","tests","Wed Aug 19 19:16:58 UTC 2026","passed","Wed Aug 19 19:16:58 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","15","test_type_bad[e7]","tests","Wed Aug 19 19:17:13 UTC 2026","passed","Wed Aug 19 19:17:13 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","12","test_negatives[missing_keys-e3]","tests","Wed Aug 19 19:16:49 UTC 2026","passed","Wed Aug 19 19:16:49 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[showthemessage]","tests","Wed Aug 19 19:17:09 UTC 2026","passed","Wed Aug 19 19:17:09 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","8","test_negatives[new_keys-e2]","tests","Wed Aug 19 19:16:49 UTC 2026","passed","Wed Aug 19 19:16:49 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[deviceplatform]","tests","Wed Aug 19 19:16:59 UTC 2026","passed","Wed Aug 19 19:16:59 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","13","test_negatives[missing_keys-e10]","tests","Wed Aug 19 19:16:49 UTC 2026","passed","Wed Aug 19 19:16:49 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[installationid]","tests","Wed Aug 19 19:17:08 UTC 2026","passed","Wed Aug 19 19:17:08 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[appdome_fusion_app_token]","tests","Wed Aug 19 19:16:54 UTC 2026","passed","Wed Aug 19 19:16:54 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","11","test_negatives[missing_keys-e6]","tests","Wed Aug 19 19:16:49 UTC 2026","passed","Wed Aug 19 19:16:49 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[os_version]","tests","Wed Aug 19 19:17:00 UTC 2026","passed","Wed Aug 19 19:17:00 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e2]","tests","Wed Aug 19 19:16:49 UTC 2026","passed","Wed Aug 19 19:16:49 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[quitaftermessage]","tests","Wed Aug 19 19:17:04 UTC 2026","passed","Wed Aug 19 19:17:04 UTC 2026","","test_data_types","",""
