"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e6]","tests","Sun Sep 06 20:54:46 UTC 2026","passed","Sun Sep 06 20:54:46 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[dispatchappnotification]","tests","Sun Sep 06 20:55:07 UTC 2026","passed","Sun Sep 06 20:55:07 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[reasondata]","tests","Sun Sep 06 20:54:59 UTC 2026","passed","Sun Sep 06 20:54:59 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[carriername]","tests","Sun Sep 06 20:55:03 UTC 2026","passed","Sun Sep 06 20:55:03 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[kernelinfo]","tests","Sun Sep 06 20:54:57 UTC 2026","passed","Sun Sep 06 20:54:57 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[malware]","tests","Sun Sep 06 20:55:00 UTC 2026","passed","Sun Sep 06 20:55:00 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[showthemessage]","tests","Sun Sep 06 20:55:06 UTC 2026","passed","Sun Sep 06 20:55:06 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","12","test_type_bad[e2]","tests","Sun Sep 06 20:55:09 UTC 2026","passed","Sun Sep 06 20:55:09 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[os_version]","tests","Sun Sep 06 20:54:56 UTC 2026","passed","Sun Sep 06 20:54:56 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[osversion]","tests","Sun Sep 06 20:54:57 UTC 2026","passed","Sun Sep 06 20:54:57 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","16","test_negatives[missing_keys-e9]","tests","Sun Sep 06 20:54:46 UTC 2026","passed","Sun Sep 06 20:54:46 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[uuid]","tests","Sun Sep 06 20:54:54 UTC 2026","passed","Sun Sep 06 20:54:54 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","16","test_negatives[missing_keys-e1]","tests","Sun Sep 06 20:54:46 UTC 2026","passed","Sun Sep 06 20:54:46 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[appname]","tests","Sun Sep 06 20:54:53 UTC 2026","passed","Sun Sep 06 20:54:53 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","10","test_negatives[new_keys-e10]","tests","Sun Sep 06 20:54:46 UTC 2026","passed","Sun Sep 06 20:54:46 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","17","test_negatives[missing_keys-e8]","tests","Sun Sep 06 20:54:46 UTC 2026","passed","Sun Sep 06 20:54:46 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[appdome_fusion_server_name]","tests","Sun Sep 06 20:54:52 UTC 2026","passed","Sun Sep 06 20:54:52 UTC 2026","","test_data_types","",""
