"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","12","test_negatives[missing_keys-e8]","tests","Sun Aug 30 21:42:37 UTC 2026","passed","Sun Aug 30 21:42:37 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e10]","tests","Sun Aug 30 21:42:38 UTC 2026","passed","Sun Aug 30 21:42:38 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[devicemanufacturer]","tests","Sun Aug 30 21:42:48 UTC 2026","passed","Sun Aug 30 21:42:48 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[device_id]","tests","Sun Aug 30 21:42:47 UTC 2026","passed","Sun Aug 30 21:42:47 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","14","test_negatives[missing_keys-e7]","tests","Sun Aug 30 21:42:37 UTC 2026","passed","Sun Aug 30 21:42:37 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","41","test_type_ok[appname]","tests","Sun Aug 30 21:42:46 UTC 2026","passed","Sun Aug 30 21:42:46 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e3]","tests","Sun Aug 30 21:42:38 UTC 2026","passed","Sun Aug 30 21:42:38 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","6","test_negatives[value_got_empty-e9]","tests","Sun Aug 30 21:42:38 UTC 2026","passed","Sun Aug 30 21:42:38 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[appdome_fusion_app_token]","tests","Sun Aug 30 21:42:43 UTC 2026","passed","Sun Aug 30 21:42:43 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[reasondata]","tests","Sun Aug 30 21:42:52 UTC 2026","passed","Sun Aug 30 21:42:52 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[enforce_feature]","tests","Sun Aug 30 21:42:58 UTC 2026","passed","Sun Aug 30 21:42:58 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[servicename]","tests","Sun Aug 30 21:42:57 UTC 2026","passed","Sun Aug 30 21:42:57 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[app_build_number]","tests","Sun Aug 30 21:42:42 UTC 2026","passed","Sun Aug 30 21:42:42 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[launch_id]","tests","Sun Aug 30 21:42:53 UTC 2026","passed","Sun Aug 30 21:42:53 UTC 2026","","test_data_types","",""
"
First POST fails (500, server could not accept); retry with the valid event succeeds
(200) and GET returns that event.
","18","test_retry","tests","Sun Aug 30 21:42:40 UTC 2026","passed","Sun Aug 30 21:42:40 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[distinct_id]","tests","Sun Aug 30 21:42:50 UTC 2026","passed","Sun Aug 30 21:42:50 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[appdome_fusion_fused_app_token]","tests","Sun Aug 30 21:42:44 UTC 2026","passed","Sun Aug 30 21:42:44 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e5]","tests","Sun Aug 30 21:42:38 UTC 2026","passed","Sun Aug 30 21:42:38 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[message]","tests","Sun Aug 30 21:43:00 UTC 2026","passed","Sun Aug 30 21:43:00 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","11","test_negatives[missing_keys-e4]","tests","Sun Aug 30 21:42:37 UTC 2026","passed","Sun Aug 30 21:42:37 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[threatcode]","tests","Sun Aug 30 21:42:54 UTC 2026","passed","Sun Aug 30 21:42:54 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","14","test_type_ok[externalid]","tests","Sun Aug 30 21:43:01 UTC 2026","passed","Sun Aug 30 21:43:01 UTC 2026","","test_data_types","",""
"
Sends replay deliveries under one case_id, then asserts GET returns the
same number of events we POSTed (2→2, 1→1) with matching payloads.
","17","test_replay","tests","Sun Aug 30 21:42:41 UTC 2026","passed","Sun Aug 30 21:42:41 UTC 2026","","test_catalog","",""
"
One boundary case per pytest run (named by the key we changed).
Negative edges (time=-1, short token) get the dashboard (N) tag.
","162","test_boundary[Appdome fusion app token (len=29)]","tests","Sun Aug 30 21:42:39 UTC 2026","passed","Sun Aug 30 21:42:39 UTC 2026","","test_catalog","",""
