"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","14","test_type_ok[immutabledeviceiddetections]","tests","Sat Sep 12 21:05:02 UTC 2026","passed","Sat Sep 12 21:05:02 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","8","test_negatives[missing_keys-e4]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","12","test_type_bad[e3]","tests","Sat Sep 12 21:05:04 UTC 2026","passed","Sat Sep 12 21:05:04 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","9","test_type_ok[appdome_fusion_app_token]","tests","Sat Sep 12 21:04:44 UTC 2026","passed","Sat Sep 12 21:04:44 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[timezone]","tests","Sat Sep 12 21:05:03 UTC 2026","passed","Sat Sep 12 21:05:03 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","3","test_negatives[value_got_empty-e3]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[launch_id]","tests","Sat Sep 12 21:04:55 UTC 2026","passed","Sat Sep 12 21:04:55 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","73","test_negatives[missing_keys-e3]","tests","Sat Sep 12 21:04:38 UTC 2026","passed","Sat Sep 12 21:04:38 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","3","test_negatives[value_got_empty-e10]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","9","test_type_ok[uuid]","tests","Sat Sep 12 21:04:47 UTC 2026","passed","Sat Sep 12 21:04:47 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","7","test_negatives[new_keys-e10]","tests","Sat Sep 12 21:04:38 UTC 2026","passed","Sat Sep 12 21:04:38 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","83","test_type_ok[application]","tests","Sat Sep 12 21:04:46 UTC 2026","passed","Sat Sep 12 21:04:46 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","44","test_negatives[new_keys-e3]","tests","Sat Sep 12 21:04:38 UTC 2026","passed","Sat Sep 12 21:04:38 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","121","test_type_ok[kernelinfo]","tests","Sat Sep 12 21:04:50 UTC 2026","passed","Sat Sep 12 21:04:51 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","3","test_negatives[value_got_empty-e6]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
One boundary case per pytest run (named by the key we changed).
Negative edges (time=-1, short token) get the dashboard (N) tag.
","11","test_boundary[Appdome fusion app token (len=29)]","tests","Sat Sep 12 21:04:41 UTC 2026","passed","Sat Sep 12 21:04:41 UTC 2026","","test_catalog","",""
"
Corrupt one or more synthetic fields, POST→GET, detect the bad fields, then
fail the type check (intentional failure — proves the assert path works).
","12","test_corrupted_fields_fail[one-field]","tests","Sat Sep 12 21:05:05 UTC 2026","failed","Sat Sep 12 21:05:05 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[message]","tests","Sat Sep 12 21:05:02 UTC 2026","passed","Sat Sep 12 21:05:02 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","8","test_negatives[missing_keys-e5]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","7","test_negatives[new_keys-e8]","tests","Sat Sep 12 21:04:38 UTC 2026","passed","Sat Sep 12 21:04:38 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","4","test_negatives[value_got_empty-e8]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","68","test_type_ok[appname]","tests","Sat Sep 12 21:04:47 UTC 2026","passed","Sat Sep 12 21:04:47 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","9","test_type_ok[immutabledeviceid]","tests","Sat Sep 12 21:04:48 UTC 2026","passed","Sat Sep 12 21:04:48 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","6","test_negatives[new_keys-e4]","tests","Sat Sep 12 21:04:38 UTC 2026","passed","Sat Sep 12 21:04:38 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","6","test_negatives[value_got_empty-e2]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","11","test_type_bad[e10]","tests","Sat Sep 12 21:05:05 UTC 2026","passed","Sat Sep 12 21:05:05 UTC 2026","","test_data_types","",""
"
First duplicate POST is accepted and round-trips; the second same body
is blocked with 409 and never stored.
","14","test_duplicates","tests","Sat Sep 12 21:04:42 UTC 2026","passed","Sat Sep 12 21:04:42 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","6","test_negatives[new_keys-e5]","tests","Sat Sep 12 21:04:38 UTC 2026","passed","Sat Sep 12 21:04:38 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","6","test_negatives[new_keys-e6]","tests","Sat Sep 12 21:04:38 UTC 2026","passed","Sat Sep 12 21:04:38 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","4","test_negatives[value_got_empty-e7]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","84","test_negatives[missing_keys-e2]","tests","Sat Sep 12 21:04:38 UTC 2026","passed","Sat Sep 12 21:04:38 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[unauthorized_ai_assistant]","tests","Sat Sep 12 21:05:00 UTC 2026","passed","Sat Sep 12 21:05:00 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","13","test_type_bad[e5]","tests","Sat Sep 12 21:05:04 UTC 2026","passed","Sat Sep 12 21:05:04 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","9","test_negatives[missing_keys-e10]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
Corrupt one or more synthetic fields, POST→GET, detect the bad fields, then
fail the type check (intentional failure — proves the assert path works).
","12","test_corrupted_fields_fail[three-fields]","tests","Sat Sep 12 21:05:05 UTC 2026","failed","Sat Sep 12 21:05:05 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","14","test_type_ok[distinct_id]","tests","Sat Sep 12 21:04:52 UTC 2026","passed","Sat Sep 12 21:04:52 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","18","test_type_ok[data]","tests","Sat Sep 12 21:04:58 UTC 2026","passed","Sat Sep 12 21:04:58 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","7","test_negatives[new_keys-e1]","tests","Sat Sep 12 21:04:38 UTC 2026","passed","Sat Sep 12 21:04:38 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","32","test_negatives[missing_keys-e7]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","8","test_negatives[empty_got_null-e1]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[showthemessage]","tests","Sat Sep 12 21:05:00 UTC 2026","passed","Sat Sep 12 21:05:00 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[servicename]","tests","Sat Sep 12 21:04:58 UTC 2026","passed","Sat Sep 12 21:04:58 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","8","test_negatives[missing_keys-e6]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","68","test_type_ok[osversion]","tests","Sat Sep 12 21:04:51 UTC 2026","passed","Sat Sep 12 21:04:51 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","4","test_negatives[value_got_empty-e9]","tests","Sat Sep 12 21:04:39 UTC 2026","passed","Sat Sep 12 21:04:39 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[installationid]","tests","Sat Sep 12 21:04:59 UTC 2026","passed","Sat Sep 12 21:04:59 UTC 2026","","test_data_types","",""
