"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","8","test_type_ok[appdome_fusion_app_token]","tests","Wed Aug 26 21:24:50 UTC 2026","passed","Wed Aug 26 21:24:50 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","3","test_negatives[value_got_empty-e5]","tests","Wed Aug 26 21:24:45 UTC 2026","passed","Wed Aug 26 21:24:45 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","8","test_type_ok[distinct_id]","tests","Wed Aug 26 21:24:57 UTC 2026","passed","Wed Aug 26 21:24:57 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","3","test_negatives[value_got_empty-e6]","tests","Wed Aug 26 21:24:45 UTC 2026","passed","Wed Aug 26 21:24:45 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","4","test_negatives[value_got_empty-e3]","tests","Wed Aug 26 21:24:45 UTC 2026","passed","Wed Aug 26 21:24:45 UTC 2026","","test_catalog","",""
"
First POST fails (500, server could not accept); retry with the valid event succeeds
(200) and GET returns that event.
","11","test_retry","tests","Wed Aug 26 21:24:47 UTC 2026","passed","Wed Aug 26 21:24:47 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","33","test_type_ok[reasondata]","tests","Wed Aug 26 21:24:59 UTC 2026","passed","Wed Aug 26 21:24:59 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","9","test_type_ok[enforce_feature]","tests","Wed Aug 26 21:25:05 UTC 2026","passed","Wed Aug 26 21:25:05 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","8","test_type_ok[os_version]","tests","Wed Aug 26 21:24:56 UTC 2026","passed","Wed Aug 26 21:24:56 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","10","test_type_bad[e9]","tests","Wed Aug 26 21:25:10 UTC 2026","passed","Wed Aug 26 21:25:10 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","187","test_negatives[new_keys-e5]","tests","Wed Aug 26 21:24:43 UTC 2026","passed","Wed Aug 26 21:24:43 UTC 2026","","test_catalog","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","10","test_type_bad[e5]","tests","Wed Aug 26 21:25:10 UTC 2026","passed","Wed Aug 26 21:25:10 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","7","test_negatives[missing_keys-e8]","tests","Wed Aug 26 21:24:45 UTC 2026","passed","Wed Aug 26 21:24:45 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","7","test_negatives[missing_keys-e4]","tests","Wed Aug 26 21:24:44 UTC 2026","passed","Wed Aug 26 21:24:44 UTC 2026","","test_catalog","",""
"
Corrupt one or more synthetic fields, POST→GET, detect the bad fields, then
fail the type check (intentional failure — proves the assert path works).
","152","test_corrupted_fields_fail[three-fields]","tests","Wed Aug 26 21:25:11 UTC 2026","failed","Wed Aug 26 21:25:11 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","6","test_negatives[new_keys-e7]","tests","Wed Aug 26 21:24:44 UTC 2026","passed","Wed Aug 26 21:24:44 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","79","test_negatives[value_got_empty-e4]","tests","Wed Aug 26 21:24:45 UTC 2026","passed","Wed Aug 26 21:24:45 UTC 2026","","test_catalog","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","10","test_type_bad[e8]","tests","Wed Aug 26 21:25:10 UTC 2026","passed","Wed Aug 26 21:25:10 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","10","test_type_bad[e6]","tests","Wed Aug 26 21:25:10 UTC 2026","passed","Wed Aug 26 21:25:10 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[reasoncode]","tests","Wed Aug 26 21:24:58 UTC 2026","passed","Wed Aug 26 21:24:58 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","80","test_type_ok[immutabledeviceiddetections]","tests","Wed Aug 26 21:25:07 UTC 2026","passed","Wed Aug 26 21:25:07 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","8","test_type_ok[uuid]","tests","Wed Aug 26 21:24:53 UTC 2026","passed","Wed Aug 26 21:24:53 UTC 2026","","test_data_types","",""
