"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","5","test_negatives[value_got_empty-e3]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","16","test_negatives[missing_keys-e2]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","4","test_negatives[empty_got_null-e3]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[enforce]","tests","Mon Aug 03 20:20:12 UTC 2026","passed","Mon Aug 03 20:20:12 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","5","test_negatives[value_got_empty-e8]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","5","test_negatives[value_got_empty-e5]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","6","test_negatives[value_got_empty-e1]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[appdome_fusion_app_token]","tests","Mon Aug 03 20:20:05 UTC 2026","passed","Mon Aug 03 20:20:05 UTC 2026","","test_data_types","",""
"
Corrupt one or more synthetic fields, POST→GET, detect the bad fields, then
fail the type check (intentional failure — proves the assert path works).
","16","test_corrupted_fields_fail[three-fields]","tests","Mon Aug 03 20:20:24 UTC 2026","failed","Mon Aug 03 20:20:24 UTC 2026","","test_data_types","",""
"
One boundary case per pytest run (named by the key we changed).
Negative edges (time=-1, short token) get the dashboard (N) tag.
","15","test_boundary[Appdome fusion app token (len=29)]","tests","Mon Aug 03 20:20:01 UTC 2026","passed","Mon Aug 03 20:20:01 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[reasoncode]","tests","Mon Aug 03 20:20:13 UTC 2026","passed","Mon Aug 03 20:20:13 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","5","test_negatives[empty_got_null-e4]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[carriername]","tests","Mon Aug 03 20:20:16 UTC 2026","passed","Mon Aug 03 20:20:16 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","15","test_type_bad[e5]","tests","Mon Aug 03 20:20:23 UTC 2026","passed","Mon Aug 03 20:20:23 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","5","test_negatives[value_got_empty-e4]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","16","test_negatives[missing_keys-e3]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
Corrupt one or more synthetic fields, POST→GET, detect the bad fields, then
fail the type check (intentional failure — proves the assert path works).
","16","test_corrupted_fields_fail[one-field]","tests","Mon Aug 03 20:20:24 UTC 2026","failed","Mon Aug 03 20:20:24 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","15","test_type_bad[e6]","tests","Mon Aug 03 20:20:23 UTC 2026","passed","Mon Aug 03 20:20:23 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","14","test_type_ok[timezone]","tests","Mon Aug 03 20:20:23 UTC 2026","passed","Mon Aug 03 20:20:23 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","15","test_type_bad[e7]","tests","Mon Aug 03 20:20:23 UTC 2026","passed","Mon Aug 03 20:20:23 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","4","test_negatives[empty_got_null-e5]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
One boundary case per pytest run (named by the key we changed).
Negative edges (time=-1, short token) get the dashboard (N) tag.
","14","test_boundary[time=0]","tests","Mon Aug 03 20:20:00 UTC 2026","passed","Mon Aug 03 20:20:00 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[showthemessage]","tests","Mon Aug 03 20:20:19 UTC 2026","passed","Mon Aug 03 20:20:19 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[enforce_feature]","tests","Mon Aug 03 20:20:19 UTC 2026","passed","Mon Aug 03 20:20:19 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[reasondata]","tests","Mon Aug 03 20:20:13 UTC 2026","passed","Mon Aug 03 20:20:13 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","10","test_negatives[new_keys-e9]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","16","test_negatives[missing_keys-e5]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","5","test_negatives[empty_got_null-e9]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","14","test_type_ok[externalid]","tests","Mon Aug 03 20:20:22 UTC 2026","passed","Mon Aug 03 20:20:22 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","16","test_negatives[missing_keys-e6]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","15","test_type_bad[e9]","tests","Mon Aug 03 20:20:23 UTC 2026","passed","Mon Aug 03 20:20:23 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[appname]","tests","Mon Aug 03 20:20:07 UTC 2026","passed","Mon Aug 03 20:20:07 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
Logs every matching key for that case, or nothing to validate.
","10","test_negatives[empty_got_null-e1]","tests","Mon Aug 03 20:19:59 UTC 2026","passed","Mon Aug 03 20:19:59 UTC 2026","","test_catalog","",""
"
Sends each positive catalog event, GETs it back (round-trip), then runs the
same nested rules as negatives and expects no findings.
","12","test_positives","tests","Mon Aug 03 20:19:58 UTC 2026","passed","Mon Aug 03 20:19:58 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[application]","tests","Mon Aug 03 20:20:06 UTC 2026","passed","Mon Aug 03 20:20:06 UTC 2026","","test_data_types","",""
