"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[showthemessage]","tests","Fri Sep 04 21:07:27 UTC 2026","passed","Fri Sep 04 21:07:27 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[device_id]","tests","Fri Sep 04 21:07:16 UTC 2026","passed","Fri Sep 04 21:07:16 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","13","test_negatives[missing_keys-e9]","tests","Fri Sep 04 21:07:07 UTC 2026","passed","Fri Sep 04 21:07:07 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","9","test_negatives[new_keys-e5]","tests","Fri Sep 04 21:07:07 UTC 2026","passed","Fri Sep 04 21:07:07 UTC 2026","","test_catalog","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","13","test_type_bad[e6]","tests","Fri Sep 04 21:07:31 UTC 2026","passed","Fri Sep 04 21:07:31 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[externalid]","tests","Fri Sep 04 21:07:30 UTC 2026","passed","Fri Sep 04 21:07:30 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[immutabledeviceid]","tests","Fri Sep 04 21:07:15 UTC 2026","passed","Fri Sep 04 21:07:15 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[threatcode]","tests","Fri Sep 04 21:07:23 UTC 2026","passed","Fri Sep 04 21:07:23 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[appdome_fusion_fused_app_token]","tests","Fri Sep 04 21:07:13 UTC 2026","passed","Fri Sep 04 21:07:13 UTC 2026","","test_data_types","",""
"
Corrupt one or more synthetic fields, POST→GET, detect the bad fields, then
fail the type check (intentional failure — proves the assert path works).
","14","test_corrupted_fields_fail[one-field]","tests","Fri Sep 04 21:07:31 UTC 2026","failed","Fri Sep 04 21:07:31 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","14","test_type_bad[e10]","tests","Fri Sep 04 21:07:31 UTC 2026","passed","Fri Sep 04 21:07:31 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e10]","tests","Fri Sep 04 21:07:07 UTC 2026","passed","Fri Sep 04 21:07:07 UTC 2026","","test_catalog","",""
