"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[unauthorized_ai_assistant]","tests","Wed Sep 09 21:20:17 UTC 2026","passed","Wed Sep 09 21:20:17 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[appdome_fusion_app_token]","tests","Wed Sep 09 21:20:02 UTC 2026","passed","Wed Sep 09 21:20:02 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[launch_id]","tests","Wed Sep 09 21:20:12 UTC 2026","passed","Wed Sep 09 21:20:12 UTC 2026","","test_data_types","",""
"
Sends each positive catalog event, GETs it back (round-trip), then runs the
same nested rules as negatives and expects no findings.
","11","test_positives","tests","Wed Sep 09 21:19:56 UTC 2026","passed","Wed Sep 09 21:19:56 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[reasondata]","tests","Wed Sep 09 21:20:10 UTC 2026","passed","Wed Sep 09 21:20:10 UTC 2026","","test_data_types","",""
"
First POST fails (500, server could not accept); retry with the valid event succeeds
(200) and GET returns that event.
","17","test_retry","tests","Wed Sep 09 21:19:59 UTC 2026","passed","Wed Sep 09 21:19:59 UTC 2026","","test_catalog","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","38","test_type_bad[e1]","tests","Wed Sep 09 21:20:20 UTC 2026","passed","Wed Sep 09 21:20:21 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","13","test_type_bad[e3]","tests","Wed Sep 09 21:20:21 UTC 2026","passed","Wed Sep 09 21:20:21 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[osversion]","tests","Wed Sep 09 21:20:08 UTC 2026","passed","Wed Sep 09 21:20:08 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","9","test_negatives[new_keys-e1]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","15","test_negatives[missing_keys-e2]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","10","test_negatives[empty_got_null-e1]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e4]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","16","test_negatives[missing_keys-e5]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","16","test_negatives[missing_keys-e3]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[distinct_id]","tests","Wed Sep 09 21:20:09 UTC 2026","passed","Wed Sep 09 21:20:09 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","9","test_negatives[new_keys-e6]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[device_id]","tests","Wed Sep 09 21:20:06 UTC 2026","passed","Wed Sep 09 21:20:06 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[host]","tests","Wed Sep 09 21:20:14 UTC 2026","passed","Wed Sep 09 21:20:14 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","15","test_negatives[missing_keys-e6]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e10]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e9]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e2]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[immutabledeviceid]","tests","Wed Sep 09 21:20:05 UTC 2026","passed","Wed Sep 09 21:20:05 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","8","test_negatives[new_keys-e4]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","6","test_negatives[value_got_empty-e7]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","14","test_type_bad[e8]","tests","Wed Sep 09 21:20:21 UTC 2026","passed","Wed Sep 09 21:20:21 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e1]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","10","test_negatives[new_keys-e9]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
One boundary case per pytest run (named by the key we changed).
Negative edges (time=-1, short token) get the dashboard (N) tag.
","14","test_boundary[time=-1]","tests","Wed Sep 09 21:19:58 UTC 2026","passed","Wed Sep 09 21:19:58 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","17","test_negatives[missing_keys-e7]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e3]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","9","test_negatives[new_keys-e7]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[servicename]","tests","Wed Sep 09 21:20:15 UTC 2026","passed","Wed Sep 09 21:20:15 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[reasoncode]","tests","Wed Sep 09 21:20:10 UTC 2026","passed","Wed Sep 09 21:20:10 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[showthemessage]","tests","Wed Sep 09 21:20:17 UTC 2026","passed","Wed Sep 09 21:20:17 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[uuid]","tests","Wed Sep 09 21:20:05 UTC 2026","passed","Wed Sep 09 21:20:05 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[timezone]","tests","Wed Sep 09 21:20:20 UTC 2026","passed","Wed Sep 09 21:20:20 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[app_build_number]","tests","Wed Sep 09 21:20:01 UTC 2026","passed","Wed Sep 09 21:20:01 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[appdome_fusion_server_name]","tests","Wed Sep 09 21:20:03 UTC 2026","passed","Wed Sep 09 21:20:03 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","15","test_negatives[missing_keys-e1]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e6]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","9","test_negatives[new_keys-e3]","tests","Wed Sep 09 21:19:57 UTC 2026","passed","Wed Sep 09 21:19:57 UTC 2026","","test_catalog","",""
