"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","9","test_negatives[new_keys-e8]","tests","Sat Aug 15 19:13:12 UTC 2026","passed","Sat Aug 15 19:13:12 UTC 2026","","test_catalog","",""
"
Corrupt one or more synthetic fields, POST→GET, detect the bad fields, then
fail the type check (intentional failure — proves the assert path works).
","15","test_corrupted_fields_fail[three-fields]","tests","Sat Aug 15 19:13:37 UTC 2026","failed","Sat Aug 15 19:13:37 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[dispatchappnotification]","tests","Sat Aug 15 19:13:33 UTC 2026","passed","Sat Aug 15 19:13:33 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[kernelinfo]","tests","Sat Aug 15 19:13:23 UTC 2026","passed","Sat Aug 15 19:13:23 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[appdome_fusion_app_token]","tests","Sat Aug 15 19:13:18 UTC 2026","passed","Sat Aug 15 19:13:18 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[os_version]","tests","Sat Aug 15 19:13:23 UTC 2026","passed","Sat Aug 15 19:13:23 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","13","test_type_ok[packagename]","tests","Sat Aug 15 19:13:29 UTC 2026","passed","Sat Aug 15 19:13:29 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","13","test_negatives[missing_keys-e10]","tests","Sat Aug 15 19:13:12 UTC 2026","passed","Sat Aug 15 19:13:12 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[reasondata]","tests","Sat Aug 15 19:13:26 UTC 2026","passed","Sat Aug 15 19:13:26 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","10","test_negatives[missing_keys-e2]","tests","Sat Aug 15 19:13:12 UTC 2026","passed","Sat Aug 15 19:13:12 UTC 2026","","test_catalog","",""
