"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[timezone]","tests","Sat Aug 22 19:14:57 UTC 2026","passed","Sat Aug 22 19:14:57 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","5","test_negatives[value_got_empty-e4]","tests","Sat Aug 22 19:14:34 UTC 2026","passed","Sat Aug 22 19:14:34 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","10","test_negatives[new_keys-e4]","tests","Sat Aug 22 19:14:33 UTC 2026","passed","Sat Aug 22 19:14:33 UTC 2026","","test_catalog","",""
"
First duplicate POST is accepted and round-trips; the second same body
is blocked with 409 and never stored.
","18","test_duplicates","tests","Sat Aug 22 19:14:37 UTC 2026","passed","Sat Aug 22 19:14:37 UTC 2026","","test_catalog","",""
"
Corrupt one or more synthetic fields, POST→GET, detect the bad fields, then
fail the type check (intentional failure — proves the assert path works).
","14","test_corrupted_fields_fail[one-field]","tests","Sat Aug 22 19:14:58 UTC 2026","failed","Sat Aug 22 19:14:58 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","7","test_negatives[value_got_empty-e5]","tests","Sat Aug 22 19:14:34 UTC 2026","passed","Sat Aug 22 19:14:34 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","10","test_negatives[new_keys-e9]","tests","Sat Aug 22 19:14:33 UTC 2026","passed","Sat Aug 22 19:14:33 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[showthemessage]","tests","Sat Aug 22 19:14:54 UTC 2026","passed","Sat Aug 22 19:14:54 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","13","test_type_bad[e6]","tests","Sat Aug 22 19:14:58 UTC 2026","passed","Sat Aug 22 19:14:58 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","14","test_type_bad[e5]","tests","Sat Aug 22 19:14:58 UTC 2026","passed","Sat Aug 22 19:14:58 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","10","test_type_ok[kernelinfo]","tests","Sat Aug 22 19:14:45 UTC 2026","passed","Sat Aug 22 19:14:45 UTC 2026","","test_data_types","",""
