"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[showthemessage]","tests","Mon Aug 24 19:20:56 UTC 2026","passed","Mon Aug 24 19:20:56 UTC 2026","","test_data_types","",""
"
One test per validation event (e1 … e10). POST→GET the row as-is, then
list every EventsSchema type mismatch once.
","15","test_type_bad[e7]","tests","Mon Aug 24 19:20:59 UTC 2026","passed","Mon Aug 24 19:20:59 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[immutabledeviceiddetections]","tests","Mon Aug 24 19:20:57 UTC 2026","passed","Mon Aug 24 19:20:57 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","7","test_negatives[new_keys-e2]","tests","Mon Aug 24 19:20:35 UTC 2026","passed","Mon Aug 24 19:20:35 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[enforce]","tests","Mon Aug 24 19:20:48 UTC 2026","passed","Mon Aug 24 19:20:48 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","6","test_negatives[value_got_empty-e6]","tests","Mon Aug 24 19:20:36 UTC 2026","passed","Mon Aug 24 19:20:36 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","9","test_negatives[new_keys-e8]","tests","Mon Aug 24 19:20:35 UTC 2026","passed","Mon Aug 24 19:20:36 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","11","test_negatives[missing_keys-e3]","tests","Mon Aug 24 19:20:36 UTC 2026","passed","Mon Aug 24 19:20:36 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[immutabledeviceid]","tests","Mon Aug 24 19:20:44 UTC 2026","passed","Mon Aug 24 19:20:44 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","12","test_negatives[missing_keys-e10]","tests","Mon Aug 24 19:20:36 UTC 2026","passed","Mon Aug 24 19:20:36 UTC 2026","","test_catalog","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","8","test_negatives[new_keys-e6]","tests","Mon Aug 24 19:20:35 UTC 2026","passed","Mon Aug 24 19:20:35 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","11","test_type_ok[appdome_fusion_server_name]","tests","Mon Aug 24 19:20:42 UTC 2026","passed","Mon Aug 24 19:20:42 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[kernelinfo]","tests","Mon Aug 24 19:20:47 UTC 2026","passed","Mon Aug 24 19:20:47 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[osversion]","tests","Mon Aug 24 19:20:47 UTC 2026","passed","Mon Aug 24 19:20:47 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[quitaftermessage]","tests","Mon Aug 24 19:20:50 UTC 2026","passed","Mon Aug 24 19:20:50 UTC 2026","","test_data_types","",""
"
Each rule has its own events (new_keys-e1, missing_keys-e1, …).
POST→GET equals sent, then asserts the named rule produces findings
(opposite of positives), and logs every matching key.
","9","test_negatives[new_keys-e10]","tests","Mon Aug 24 19:20:36 UTC 2026","passed","Mon Aug 24 19:20:36 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[carriername]","tests","Mon Aug 24 19:20:52 UTC 2026","passed","Mon Aug 24 19:20:52 UTC 2026","","test_data_types","",""
"
One boundary case per pytest run (named by the key we changed).
Negative edges (time=-1, short token) get the dashboard (N) tag.
","14","test_boundary[time=0]","tests","Mon Aug 24 19:20:36 UTC 2026","passed","Mon Aug 24 19:20:36 UTC 2026","","test_catalog","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[reasondata]","tests","Mon Aug 24 19:20:49 UTC 2026","passed","Mon Aug 24 19:20:49 UTC 2026","","test_data_types","",""
"
POSTs the synthetic event, GETs it back and checks the receiver stored the
same payload, then checks one field against EventsSchema (must fit).
","12","test_type_ok[installationid]","tests","Mon Aug 24 19:20:55 UTC 2026","passed","Mon Aug 24 19:20:55 UTC 2026","","test_data_types","",""
